X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.0195303,-0.0189109,,0.0195303,-0.130874
0.0195313,-0.0195275,,0.0195313,-0.144922
0.0195323,-0.0201434,,0.0195323,-0.158995
0.0195333,-0.0207584,,0.0195333,-0.173091
0.0195343,-0.0213726,,0.0195343,-0.187211
0.0195353,-0.021986,,0.0195353,-0.201352
0.0195363,-0.0225985,,0.0195363,-0.215515
0.0195373,-0.0232101,,0.0195373,-0.229699
0.0195383,-0.0238208,,0.0195383,-0.243902
0.0195393,-0.0244306,,0.0195393,-0.258125
0.0195403,-0.0250394,,0.0195403,-0.272366
0.0195413,-0.0256472,,0.0195413,-0.286625
0.0195423,-0.0262539,,0.0195423,-0.3009
0.0195433,-0.0268597,,0.0195433,-0.315192
0.0195443,-0.0274644,,0.0195443,-0.329498
0.0195453,-0.028068,,0.0195453,-0.34382
0.0195463,-0.0286705,,0.0195463,-0.358155
0.0195473,-0.0292719,,0.0195473,-0.372503
0.0195483,-0.0298721,,0.0195483,-0.386862
0.0195493,-0.0304711,,0.0195493,-0.401234
0.0195503,-0.031069,,0.0195503,-0.415615
0.0195513,-0.0316656,,0.0195513,-0.430007
0.0195523,-0.0322609,,0.0195523,-0.444407
0.0195533,-0.032855,,0.0195533,-0.458815
0.0195543,-0.0334478,,0.0195543,-0.47323
0.0195553,-0.0340393,,0.0195553,-0.487652
0.0195563,-0.0346294,,0.0195563,-0.502079
0.0195573,-0.0352181,,0.0195573,-0.51651
0.0195583,-0.0358055,,0.0195583,-0.530946
0.0195593,-0.0363915,,0.0195593,-0.545384
0.0195603,-0.036976,,0.0195603,-0.559824
0.0195613,-0.037559,,0.0195613,-0.574266
0.0195623,-0.0381406,,0.0195623,-0.588708
0.0195633,-0.0387207,,0.0195633,-0.603149
0.0195643,-0.0392992,,0.0195643,-0.617589
0.0195653,-0.0398762,,0.0195653,-0.632027
0.0195663,-0.0404516,,0.0195663,-0.646462
0.0195673,-0.0410254,,0.0195673,-0.660892
0.0195683,-0.0415976,,0.0195683,-0.675318
0.0195693,-0.0421682,,0.0195693,-0.689738
0.0195703,-0.042737,,0.0195703,-0.704151
0.0195713,-0.0433042,,0.0195713,-0.718557
0.0195723,-0.0438697,,0.0195723,-0.732954
0.0195733,-0.0444335,,0.0195733,-0.747342
0.0195743,-0.0449955,,0.0195743,-0.761719
0.0195753,-0.0455557,,0.0195753,-0.776086
0.0195763,-0.0461142,,0.0195763,-0.79044
0.0195773,-0.0466708,,0.0195773,-0.804781
0.0195783,-0.0472255,,0.0195783,-0.819109
0.0195793,-0.0477784,,0.0195793,-0.833421
0.0195803,-0.0483295,,0.0195803,-0.847718
0.0195813,-0.0488786,,0.0195813,-0.861999
0.0195823,-0.0494257,,0.0195823,-0.876261
0.0195833,-0.049971,,0.0195833,-0.890506
0.0195843,-0.0505142,,0.0195843,-0.904731
0.0195853,-0.0510555,,0.0195853,-0.918935
0.0195863,-0.0515947,,0.0195863,-0.933119
0.0195873,-0.0521319,,0.0195873,-0.94728
0.0195883,-0.0526671,,0.0195883,-0.961418
0.0195893,-0.0532002,,0.0195893,-0.975532
0.0195903,-0.0537311,,0.0195903,-0.989621
0.0195913,-0.05426,,0.0195913,-1.00368
0.0195923,-0.0547867,,0.0195923,-1.01772
0.0195933,-0.0553112,,0.0195933,-1.03173
0.0195943,-0.0558336,,0.0195943,-1.04571
0.0195953,-0.0563538,,0.0195953,-1.05966
0.0195963,-0.0568717,,0.0195963,-1.07358
0.0195973,-0.0573874,,0.0195973,-1.08747
0.0195983,-0.0579008,,0.0195983,-1.10133
0.0195993,-0.0584119,,0.0195993,-1.11515
0.0196003,-0.0589208,,0.0196003,-1.12894
0.0196013,-0.0594273,,0.0196013,-1.14269
0.0196023,-0.0599314,,0.0196023,-1.15641
0.0196033,-0.0604332,,0.0196033,-1.17009
0.0196043,-0.0609326,,0.0196043,-1.18373
0.0196053,-0.0614296,,0.0196053,-1.19733
0.0196063,-0.0619242,,0.0196063,-1.2109
0.0196073,-0.0624163,,0.0196073,-1.22442
0.0196083,-0.062906,,0.0196083,-1.2379
0.0196093,-0.0633932,,0.0196093,-1.25134
0.0196103,-0.0638779,,0.0196103,-1.26473
0.0196113,-0.06436,,0.0196113,-1.27808
0.0196123,-0.0648396,,0.0196123,-1.29139
0.0196133,-0.0653167,,0.0196133,-1.30465
0.0196143,-0.0657912,,0.0196143,-1.31786
0.0196153,-0.0662631,,0.0196153,-1.33102
0.0196163,-0.0667323,,0.0196163,-1.34413
0.0196173,-0.0671989,,0.0196173,-1.3572
0.0196183,-0.0676629,,0.0196183,-1.37021
0.0196193,-0.0681242,,0.0196193,-1.38317
0.0196203,-0.0685829,,0.0196203,-1.39608
0.0196213,-0.0690388,,0.0196213,-1.40893
0.0196223,-0.0694919,,0.0196223,-1.42173
0.0196233,-0.0699424,,0.0196233,-1.43448
0.0196243,-0.0703901,,0.0196243,-1.44716
0.0196253,-0.070835,,0.0196253,-1.45979
0.0196263,-0.0712771,,0.0196263,-1.47237
0.0196273,-0.0717164,,0.0196273,-1.48488
0.0196283,-0.0721528,,0.0196283,-1.49733
0.0196293,-0.0725864,,0.0196293,-1.50972
0.0196303,-0.0730172,,0.0196303,-1.52205
0.0196313,-0.073445,,0.0196313,-1.53432
0.0196323,-0.07387,,0.0196323,-1.54652
0.0196333,-0.0742921,,0.0196333,-1.55866
0.0196343,-0.0747112,,0.0196343,-1.57073
0.0196353,-0.0751273,,0.0196353,-1.58274
0.0196363,-0.0755405,,0.0196363,-1.59468
0.0196373,-0.0759508,,0.0196373,-1.60655
0.0196383,-0.076358,,0.0196383,-1.61836
0.0196393,-0.0767622,,0.0196393,-1.63009
0.0196403,-0.0771633,,0.0196403,-1.64175
0.0196413,-0.0775615,,0.0196413,-1.65334
0.0196423,-0.0779565,,0.0196423,-1.66486
0.0196433,-0.0783485,,0.0196433,-1.67631
0.0196443,-0.0787374,,0.0196443,-1.68768
0.0196453,-0.0791232,,0.0196453,-1.69898
0.0196463,-0.0795059,,0.0196463,-1.7102
0.0196473,-0.0798854,,0.0196473,-1.72134
0.0196483,-0.0802618,,0.0196483,-1.73241
0.0196493,-0.080635,,0.0196493,-1.7434
0.0196503,-0.081005,,0.0196503,-1.75431
0.0196513,-0.0813718,,0.0196513,-1.76514
0.0196523,-0.0817354,,0.0196523,-1.77589
0.0196533,-0.0820958,,0.0196533,-1.78655
0.0196543,-0.0824529,,0.0196543,-1.79714
0.0196553,-0.0828068,,0.0196553,-1.80764
0.0196563,-0.0831574,,0.0196563,-1.81806
0.0196573,-0.0835048,,0.0196573,-1.8284
0.0196583,-0.0838488,,0.0196583,-1.83865
0.0196593,-0.0841895,,0.0196593,-1.84881
0.0196603,-0.0845269,,0.0196603,-1.85889
0.0196613,-0.084861,,0.0196613,-1.86887
0.0196623,-0.0851917,,0.0196623,-1.87878
0.0196633,-0.0855191,,0.0196633,-1.88859
0.0196643,-0.085843,,0.0196643,-1.89831
0.0196653,-0.0861636,,0.0196653,-1.90794
0.0196663,-0.0864808,,0.0196663,-1.91748
0.0196673,-0.0867946,,0.0196673,-1.92692
0.0196683,-0.0871049,,0.0196683,-1.93628
0.0196693,-0.0874118,,0.0196693,-1.94554
0.0196703,-0.0877153,,0.0196703,-1.95471
0.0196713,-0.0880153,,0.0196713,-1.96378
0.0196723,-0.0883118,,0.0196723,-1.97275
0.0196733,-0.0886048,,0.0196733,-1.98163
0.0196743,-0.0888944,,0.0196743,-1.99042
0.0196753,-0.0891804,,0.0196753,-1.9991
0.0196763,-0.0894629,,0.0196763,-2.00769
0.0196773,-0.0897419,,0.0196773,-2.01618
0.0196783,-0.0900173,,0.0196783,-2.02457
0.0196793,-0.0902892,,0.0196793,-2.03285
0.0196803,-0.0905575,,0.0196803,-2.04104
0.0196813,-0.0908222,,0.0196813,-2.04913
0.0196823,-0.0910834,,0.0196823,-2.05711
0.0196833,-0.0913409,,0.0196833,-2.06499
0.0196843,-0.0915949,,0.0196843,-2.07277
0.0196853,-0.0918452,,0.0196853,-2.08044
0.0196863,-0.0920919,,0.0196863,-2.08801
0.0196873,-0.092335,,0.0196873,-2.09547
0.0196883,-0.0925744,,0.0196883,-2.10283
0.0196893,-0.0928102,,0.0196893,-2.11008
0.0196903,-0.0930423,,0.0196903,-2.11723
0.0196913,-0.0932707,,0.0196913,-2.12427
0.0196923,-0.0934955,,0.0196923,-2.1312
0.0196933,-0.0937165,,0.0196933,-2.13802
0.0196943,-0.0939339,,0.0196943,-2.14473
0.0196953,-0.0941475,,0.0196953,-2.15133
0.0196963,-0.0943575,,0.0196963,-2.15782
0.0196973,-0.0945637,,0.0196973,-2.16421
0.0196983,-0.0947661,,0.0196983,-2.17048
0.0196993,-0.0949649,,0.0196993,-2.17664
0.0197003,-0.0951599,,0.0197003,-2.18268
0.0197013,-0.0953511,,0.0197013,-2.18862
0.0197023,-0.0955386,,0.0197023,-2.19444
0.0197033,-0.0957223,,0.0197033,-2.20015
0.0197043,-0.0959022,,0.0197043,-2.20574
0.0197053,-0.0960783,,0.0197053,-2.21122
0.0197063,-0.0962506,,0.0197063,-2.21659
0.0197073,-0.0964192,,0.0197073,-2.22184
0.0197083,-0.0965839,,0.0197083,-2.22697
0.0197093,-0.0967448,,0.0197093,-2.23199
0.0197103,-0.0969019,,0.0197103,-2.23689
0.0197113,-0.0970552,,0.0197113,-2.24168
0.0197123,-0.0972046,,0.0197123,-2.24635
0.0197133,-0.0973502,,0.0197133,-2.2509
0.0197143,-0.097492,,0.0197143,-2.25533
0.0197153,-0.0976299,,0.0197153,-2.25964
0.0197163,-0.097764,,0.0197163,-2.26384
0.0197173,-0.0978942,,0.0197173,-2.26792
0.0197183,-0.0980205,,0.0197183,-2.27188
0.0197193,-0.098143,,0.0197193,-2.27572
0.0197203,-0.0982615,,0.0197203,-2.27943
0.0197213,-0.0983762,,0.0197213,-2.28303
0.0197223,-0.0984871,,0.0197223,-2.28651
0.0197233,-0.098594,,0.0197233,-2.28987
0.0197243,-0.0986971,,0.0197243,-2.29311
0.0197253,-0.0987962,,0.0197253,-2.29622
0.0197263,-0.0988915,,0.0197263,-2.29922
0.0197273,-0.0989828,,0.0197273,-2.30209
0.0197283,-0.0990702,,0.0197283,-2.30484
0.0197293,-0.0991538,,0.0197293,-2.30747
0.0197303,-0.0992334,,0.0197303,-2.30997
0.0197313,-0.0993091,,0.0197313,-2.31236
0.0197323,-0.0993808,,0.0197323,-2.31462
0.0197333,-0.0994487,,0.0197333,-2.31675
0.0197343,-0.0995126,,0.0197343,-2.31877
0.0197353,-0.0995726,,0.0197353,-2.32066
0.0197363,-0.0996287,,0.0197363,-2.32243
0.0197373,-0.0996808,,0.0197373,-2.32407
0.0197383,-0.099729,,0.0197383,-2.3256
0.0197393,-0.0997732,,0.0197393,-2.32699
0.0197403,-0.0998136,,0.0197403,-2.32827
0.0197413,-0.0998499,,0.0197413,-2.32942
0.0197423,-0.0998824,,0.0197423,-2.33044
0.0197433,-0.0999109,,0.0197433,-2.33134
0.0197443,-0.0999354,,0.0197443,-2.33212
0.0197453,-0.099956,,0.0197453,-2.33277
0.0197463,-0.0999727,,0.0197463,-2.3333
0.0197473,-0.0999854,,0.0197473,-2.33371
0.0197483,-0.0999942,,0.0197483,-2.33399
0.0197493,-0.099999,,0.0197493,-2.33414
0.0197503,-0.0999998,,0.0197503,-2.33417
0.0197513,-0.0999968,,0.0197513,-2.33408
0.0197523,-0.0999897,,0.0197523,-2.33386
0.0197533,-0.0999788,,0.0197533,-2.33352
0.0197543,-0.0999638,,0.0197543,-2.33305
0.0197553,-0.099945,,0.0197553,-2.33246
0.0197563,-0.0999222,,0.0197563,-2.33174
0.0197573,-0.0998954,,0.0197573,-2.33091
0.0197583,-0.0998647,,0.0197583,-2.32994
0.0197593,-0.0998301,,0.0197593,-2.32885
0.0197603,-0.0997915,,0.0197603,-2.32764
0.0197613,-0.0997489,,0.0197613,-2.32631
0.0197623,-0.0997025,,0.0197623,-2.32485
0.0197633,-0.0996521,,0.0197633,-2.32326
0.0197643,-0.0995978,,0.0197643,-2.32155
0.0197653,-0.0995395,,0.0197653,-2.31972
0.0197663,-0.0994773,,0.0197663,-2.31777
0.0197673,-0.0994112,,0.0197673,-2.31569
0.0197683,-0.0993411,,0.0197683,-2.31349
0.0197693,-0.0992672,,0.0197693,-2.31117
0.0197703,-0.0991893,,0.0197703,-2.30873
0.0197713,-0.0991075,,0.0197713,-2.30616
0.0197723,-0.0990217,,0.0197723,-2.30347
0.0197733,-0.0989321,,0.0197733,-2.30066
0.0197743,-0.0988386,,0.0197743,-2.29772
0.0197753,-0.0987412,,0.0197753,-2.29467
0.0197763,-0.0986398,,0.0197763,-2.29149
0.0197773,-0.0985346,,0.0197773,-2.28819
0.0197783,-0.0984255,,0.0197783,-2.28477
0.0197793,-0.0983125,,0.0197793,-2.28123
0.0197803,-0.0981956,,0.0197803,-2.27757
0.0197813,-0.0980748,,0.0197813,-2.27379
0.0197823,-0.0979502,,0.0197823,-2.26989
0.0197833,-0.0978217,,0.0197833,-2.26588
0.0197843,-0.0976894,,0.0197843,-2.26174
0.0197853,-0.0975531,,0.0197853,-2.25748
0.0197863,-0.0974131,,0.0197863,-2.25311
0.0197873,-0.0972692,,0.0197873,-2.24861
0.0197883,-0.0971214,,0.0197883,-2.244
0.0197893,-0.0969698,,0.0197893,-2.23928
0.0197903,-0.0968144,,0.0197903,-2.23443
0.0197913,-0.0966552,,0.0197913,-2.22947
0.0197923,-0.0964921,,0.0197923,-2.22439
0.0197933,-0.0963253,,0.0197933,-2.2192
0.0197943,-0.0961546,,0.0197943,-2.21389
0.0197953,-0.0959801,,0.0197953,-2.20847
0.0197963,-0.0958019,,0.0197963,-2.20293
0.0197973,-0.0956199,,0.0197973,-2.19727
0.0197983,-0.095434,,0.0197983,-2.19151
0.0197993,-0.0952445,,0.0197993,-2.18563
0.0198003,-0.0950511,,0.0198003,-2.17964
0.0198013,-0.0948541,,0.0198013,-2.17353
0.0198023,-0.0946532,,0.0198023,-2.16732
0.0198033,-0.0944487,,0.0198033,-2.16099
0.0198043,-0.0942404,,0.0198043,-2.15455
0.0198053,-0.0940283,,0.0198053,-2.148
0.0198063,-0.0938126,,0.0198063,-2.14134
0.0198073,-0.0935932,,0.0198073,-2.13457
0.0198083,-0.09337,,0.0198083,-2.1277
0.0198093,-0.0931432,,0.0198093,-2.12071
0.0198103,-0.0929127,,0.0198103,-2.11362
0.0198113,-0.0926786,,0.0198113,-2.10642
0.0198123,-0.0924408,,0.0198123,-2.09911
0.0198133,-0.0921993,,0.0198133,-2.0917
0.0198143,-0.0919542,,0.0198143,-2.08418
0.0198153,-0.0917055,,0.0198153,-2.07656
0.0198163,-0.0914531,,0.0198163,-2.06883
0.0198173,-0.0911971,,0.0198173,-2.061
0.0198183,-0.0909376,,0.0198183,-2.05307
0.0198193,-0.0906744,,0.0198193,-2.04503
0.0198203,-0.0904077,,0.0198203,-2.03689
0.0198213,-0.0901374,,0.0198213,-2.02865
0.0198223,-0.0898635,,0.0198223,-2.02031
0.0198233,-0.0895861,,0.0198233,-2.01187
0.0198243,-0.0893051,,0.0198243,-2.00333
0.0198253,-0.0890206,,0.0198253,-1.9947
0.0198263,-0.0887327,,0.0198263,-1.98596
0.0198273,-0.0884412,,0.0198273,-1.97713
0.0198283,-0.0881462,,0.0198283,-1.9682
0.0198293,-0.0878477,,0.0198293,-1.95917
0.0198303,-0.0875458,,0.0198303,-1.95005
0.0198313,-0.0872404,,0.0198313,-1.94083
0.0198323,-0.0869316,,0.0198323,-1.93152
0.0198333,-0.0866193,,0.0198333,-1.92212
0.0198343,-0.0863036,,0.0198343,-1.91263
0.0198353,-0.0859845,,0.0198353,-1.90304
0.0198363,-0.085662,,0.0198363,-1.89336
0.0198373,-0.0853362,,0.0198373,-1.88359
0.0198383,-0.0850069,,0.0198383,-1.87373
0.0198393,-0.0846743,,0.0198393,-1.86379
0.0198403,-0.0843384,,0.0198403,-1.85375
0.0198413,-0.0839991,,0.0198413,-1.84363
0.0198423,-0.0836565,,0.0198423,-1.83342
0.0198433,-0.0833107,,0.0198433,-1.82313
0.0198443,-0.0829615,,0.0198443,-1.81275
0.0198453,-0.082609,,0.0198453,-1.80229
0.0198463,-0.0822533,,0.0198463,-1.79174
0.0198473,-0.0818944,,0.0198473,-1.78111
0.0198483,-0.0815322,,0.0198483,-1.7704
0.0198493,-0.0811668,,0.0198493,-1.75961
0.0198503,-0.0807982,,0.0198503,-1.74873
0.0198513,-0.0804264,,0.0198513,-1.73778
0.0198523,-0.0800514,,0.0198523,-1.72675
0.0198533,-0.0796732,,0.0198533,-1.71564
0.0198543,-0.079292,,0.0198543,-1.70446
0.0198553,-0.0789076,,0.0198553,-1.6932
0.0198563,-0.07852,,0.0198563,-1.68186
0.0198573,-0.0781294,,0.0198573,-1.67045
0.0198583,-0.0777357,,0.0198583,-1.65896
0.0198593,-0.0773389,,0.0198593,-1.64741
0.0198603,-0.0769391,,0.0198603,-1.63578
0.0198613,-0.0765362,,0.0198613,-1.62408
0.0198623,-0.0761303,,0.0198623,-1.61231
0.0198633,-0.0757214,,0.0198633,-1.60047
0.0198643,-0.0753095,,0.0198643,-1.58856
0.0198653,-0.0748946,,0.0198653,-1.57658
0.0198663,-0.0744768,,0.0198663,-1.56454
0.0198673,-0.0740561,,0.0198673,-1.55243
0.0198683,-0.0736324,,0.0198683,-1.54026
0.0198693,-0.0732058,,0.0198693,-1.52802
0.0198703,-0.0727763,,0.0198703,-1.51572
0.0198713,-0.072344,,0.0198713,-1.50336
0.0198723,-0.0719088,,0.0198723,-1.49093
0.0198733,-0.0714707,,0.0198733,-1.47845
0.0198743,-0.0710298,,0.0198743,-1.4659
0.0198753,-0.0705862,,0.0198753,-1.4533
0.0198763,-0.0701397,,0.0198763,-1.44064
0.0198773,-0.0696905,,0.0198773,-1.42792
0.0198783,-0.0692385,,0.0198783,-1.41514
0.0198793,-0.0687838,,0.0198793,-1.40232
0.0198803,-0.0683264,,0.0198803,-1.38943
0.0198813,-0.0678662,,0.0198813,-1.3765
0.0198823,-0.0674034,,0.0198823,-1.36351
0.0198833,-0.066938,,0.0198833,-1.35047
0.0198843,-0.0664699,,0.0198843,-1.33737
0.0198853,-0.0659991,,0.0198853,-1.32423
0.0198863,-0.0655258,,0.0198863,-1.31104
0.0198873,-0.0650499,,0.0198873,-1.29781
0.0198883,-0.0645714,,0.0198883,-1.28452
0.0198893,-0.0640903,,0.0198893,-1.27119
0.0198903,-0.0636067,,0.0198903,-1.25782
0.0198913,-0.0631207,,0.0198913,-1.2444
0.0198923,-0.0626321,,0.0198923,-1.23094
0.0198933,-0.062141,,0.0198933,-1.21743
0.0198943,-0.0616475,,0.0198943,-1.20389
0.0198953,-0.0611516,,0.0198953,-1.1903
0.0198963,-0.0606532,,0.0198963,-1.17668
0.0198973,-0.0601525,,0.0198973,-1.16302
0.0198983,-0.0596494,,0.0198983,-1.14931
0.0198993,-0.0591439,,0.0198993,-1.13558
0.0199003,-0.0586361,,0.0199003,-1.1218
0.0199013,-0.058126,,0.0199013,-1.108
0.0199023,-0.0576136,,0.0199023,-1.09415
0.0199033,-0.0570989,,0.0199033,-1.08028
0.0199043,-0.0565819,,0.0199043,-1.06637
0.0199053,-0.0560627,,0.0199053,-1.05244
0.0199063,-0.0555413,,0.0199063,-1.03847
0.0199073,-0.0550178,,0.0199073,-1.02447
0.0199083,-0.054492,,0.0199083,-1.01045
0.0199093,-0.0539641,,0.0199093,-0.996395
0.0199103,-0.0534341,,0.0199103,-0.982316
0.0199113,-0.0529019,,0.0199113,-0.968213
0.0199123,-0.0523677,,0.0199123,-0.954084
0.0199133,-0.0518314,,0.0199133,-0.939933
0.0199143,-0.051293,,0.0199143,-0.925759
0.0199153,-0.0507526,,0.0199153,-0.911563
0.0199163,-0.0502103,,0.0199163,-0.897346
0.0199173,-0.0496659,,0.0199173,-0.88311
0.0199183,-0.0491196,,0.0199183,-0.868854
0.0199193,-0.0485713,,0.0199193,-0.854581
0.0199203,-0.0480211,,0.0199203,-0.84029
0.0199213,-0.047469,,0.0199213,-0.825984
0.0199223,-0.0469151,,0.0199223,-0.811662
0.0199233,-0.0463593,,0.0199233,-0.797326
0.0199243,-0.0458017,,0.0199243,-0.782976
0.0199253,-0.0452422,,0.0199253,-0.768614
0.0199263,-0.044681,,0.0199263,-0.754241
0.0199273,-0.044118,,0.0199273,-0.739856
0.0199283,-0.0435533,,0.0199283,-0.725462
0.0199293,-0.0429868,,0.0199293,-0.711059
0.0199303,-0.0424187,,0.0199303,-0.696648
0.0199313,-0.0418489,,0.0199313,-0.68223
0.0199323,-0.0412774,,0.0199323,-0.667806
0.0199333,-0.0407043,,0.0199333,-0.653376
0.0199343,-0.0401296,,0.0199343,-0.638942
0.0199353,-0.0395533,,0.0199353,-0.624504
0.0199363,-0.0389754,,0.0199363,-0.610064
0.0199373,-0.038396,,0.0199373,-0.595622
0.0199383,-0.0378151,,0.0199383,-0.581179
0.0199393,-0.0372327,,0.0199393,-0.566736
0.0199403,-0.0366488,,0.0199403,-0.552294
0.0199413,-0.0360635,,0.0199413,-0.537853
0.0199423,-0.0354768,,0.0199423,-0.523415
0.0199433,-0.0348886,,0.0199433,-0.50898
0.0199443,-0.0342991,,0.0199443,-0.49455
0.0199453,-0.0337082,,0.0199453,-0.480124
0.0199463,-0.033116,,0.0199463,-0.465705
0.0199473,-0.0325225,,0.0199473,-0.451292
0.0199483,-0.0319277,,0.0199483,-0.436887
0.0199493,-0.0313316,,0.0199493,-0.42249
0.0199503,-0.0307343,,0.0199503,-0.408103
0.0199513,-0.0301358,,0.0199513,-0.393725
0.0199523,-0.0295361,,0.0199523,-0.379359
0.0199533,-0.0289353,,0.0199533,-0.365004
0.0199543,-0.0283333,,0.0199543,-0.350661
0.0199553,-0.0277301,,0.0199553,-0.336332
0.0199563,-0.0271259,,0.0199563,-0.322018
0.0199573,-0.0265206,,0.0199573,-0.307718
0.0199583,-0.0259143,,0.0199583,-0.293433
0.0199593,-0.0253069,,0.0199593,-0.279165
0.0199603,-0.0246985,,0.0199603,-0.264915
0.0199613,-0.0240892,,0.0199613,-0.250682
0.0199623,-0.0234789,,0.0199623,-0.236468
0.0199633,-0.0228677,,0.0199633,-0.222274
0.0199643,-0.0222556,,0.0199643,-0.2081
0.0199653,-0.0216426,,0.0199653,-0.193948
0.0199663,-0.0210287,,0.0199663,-0.179817
0.0199673,-0.0204141,,0.0199673,-0.165708
0.0199683,-0.0197986,,0.0199683,-0.151623
0.0199693,-0.0191823,,0.0199693,-0.137562
0.0199703,-0.0185653,,0.0199703,-0.123526
0.0199713,-0.0179475,,0.0199713,-0.109515
0.0199723,-0.0173291,,0.0199723,-0.0955307
0.0199733,-0.0167099,,0.0199733,-0.081573
0.0199743,-0.0160901,,0.0199743,-0.067643
0.0199753,-0.0154697,,0.0199753,-0.0537412
0.0199763,-0.0148486,,0.0199763,-0.0398685
0.0199773,-0.014227,,0.0199773,-0.0260255
0.0199783,-0.0136048,,0.0199783,-0.0122128
0.0199793,-0.012982,,0.0199793,0.00156883
0.0199803,-0.0123588,,0.0199803,0.0153188
0.0199813,-0.011735,,0.0199813,0.0290363
0.0199823,-0.0111108,,0.0199823,0.0427208
0.0199833,-0.0104862,,0.0199833,0.0563717
0.0199843,-0.00986112,,0.0199843,0.0699882
0.0199853,-0.00923567,,0.0199853,0.0835698
0.0199863,-0.00860986,,0.0199863,0.0971158
0.0199873,-0.00798371,,0.0199873,0.110626
0.0199883,-0.00735724,,0.0199883,0.124098
0.0199893,-0.00673048,,0.0199893,0.137534
0.0199903,-0.00610346,,0.0199903,0.150932
0.0199913,-0.0054762,,0.0199913,0.16429
0.0199923,-0.00484872,,0.0199923,0.17761
0.0199933,-0.00422105,,0.0199933,0.19089
0.0199943,-0.00359321,,0.0199943,0.204129
0.0199953,-0.00296523,,0.0199953,0.217328
0.0199963,-0.00233713,,0.0199963,0.230485
0.0199973,-0.00170894,,0.0199973,0.2436
0.0199983,-0.00108069,,0.0199983,0.256672
0.0199993,-0.000452388,,0.0199993,0.269701
0.0200003,0.000175929,,0.0200003,0.282686
0.0200013,0.000804239,,0.0200013,0.295628
0.0200023,0.00143252,,0.0200023,0.308524
0.0200033,0.00206074,,0.0200033,0.321375
0.0200043,0.00268888,,0.0200043,0.334181
0.0200053,0.00331691,,0.0200053,0.34694
0.0200063,0.00394482,,0.0200063,0.359652
0.0200073,0.00457256,,0.0200073,0.372317
0.0200083,0.00520013,,0.0200083,0.384934
0.0200093,0.00582749,,0.0200093,0.397504
0.0200103,0.00645462,,0.0200103,0.410024
0.0200113,0.0070815,,0.0200113,0.422495
0.0200123,0.0077081,,0.0200123,0.434917
0.0200133,0.00833439,,0.0200133,0.447289
0.0200143,0.00896035,,0.0200143,0.45961
0.0200153,0.00958597,,0.0200153,0.47188
0.0200163,0.0102112,,0.0200163,0.484099
0.0200173,0.010836,,0.0200173,0.496267
0.0200183,0.0114604,,0.0200183,0.508382
0.0200193,0.0120844,,0.0200193,0.520444
0.0200203,0.0127078,,0.0200203,0.532454
0.0200213,0.0133308,,0.0200213,0.54441
0.0200223,0.0139533,,0.0200223,0.556313
0.0200233,0.0145752,,0.0200233,0.568162
0.0200243,0.0151965,,0.0200243,0.579956
0.0200253,0.0158172,,0.0200253,0.591695
0.0200263,0.0164373,,0.0200263,0.603379
0.0200273,0.0170567,,0.0200273,0.615008
0.0200283,0.0176755,,0.0200283,0.626581
0.0200293,0.0182936,,0.0200293,0.638098
0.0200303,0.0189109,,0.0200303,0.649558
0.0200313,0.0195275,,0.0200313,0.660961
0.0200323,0.0201434,,0.0200323,0.672308
0.0200333,0.0207584,,0.0200333,0.683597
0.0200343,0.0213726,,0.0200343,0.694828
0.0200353,0.021986,,0.0200353,0.706002
0.0200363,0.0225985,,0.0200363,0.717117
0.0200373,0.0232101,,0.0200373,0.728173
0.0200383,0.0238208,,0.0200383,0.739171
0.0200393,0.0244306,,0.0200393,0.75011
0.0200403,0.0250394,,0.0200403,0.760989
0.0200413,0.0256472,,0.0200413,0.771809
0.0200423,0.0262539,,0.0200423,0.78257
0.0200433,0.0268597,,0.0200433,0.79327
0.0200443,0.0274644,,0.0200443,0.80391
0.0200453,0.028068,,0.0200453,0.81449
0.0200463,0.0286705,,0.0200463,0.825009
0.0200473,0.0292719,,0.0200473,0.835467
0.0200483,0.0298721,,0.0200483,0.845864
0.0200493,0.0304711,,0.0200493,0.8562
0.0200503,0.031069,,0.0200503,0.866475
0.0200513,0.0316656,,0.0200513,0.876688
0.0200523,0.0322609,,0.0200523,0.886839
0.0200533,0.032855,,0.0200533,0.896928
0.0200543,0.0334478,,0.0200543,0.906956
0.0200553,0.0340393,,0.0200553,0.916921
0.0200563,0.0346294,,0.0200563,0.926824
0.0200573,0.0352181,,0.0200573,0.936664
0.0200583,0.0358055,,0.0200583,0.946442
0.0200593,0.0363915,,0.0200593,0.956158
0.0200603,0.036976,,0.0200603,0.96581
0.0200613,0.037559,,0.0200613,0.9754
0.0200623,0.0381406,,0.0200623,0.984926
0.0200633,0.0387207,,0.0200633,0.99439
0.0200643,0.0392992,,0.0200643,1.00379
0.0200653,0.0398762,,0.0200653,1.01313
0.0200663,0.0404516,,0.0200663,1.0224
0.0200673,0.0410254,,0.0200673,1.03161
0.0200683,0.0415976,,0.0200683,1.04076
0.0200693,0.0421682,,0.0200693,1.04984
0.0200703,0.042737,,0.0200703,1.05886
0.0200713,0.0433042,,0.0200713,1.06782
0.0200723,0.0438697,,0.0200723,1.07671
0.0200733,0.0444335,,0.0200733,1.08554
